index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
467,467,Modj_A_25,28.02,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_16_EKDN240018869-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-14.34808,0.55836546,70.49326,35.08781,-37.93747,-57.11238,-39.09347,41.538,-2.6056368,20.16751
468,468,Modj_A_26,19.18,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_25_EKDN240018870-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-16.126513,0.6136332,42.017742,46.560593,45.956413,-61.71987,43.366367,-19.165995,31.642014,35.22614
469,469,Modj_A_28,13.04,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_26_EKDN240018871-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-15.527569,0.516283,83.95555,5.519207,13.317856,-128.63142,243.2212,-15.654232,132.3442,-58.695576
470,470,Modj_A_31,11.76,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_28_EKDN240018872-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-15.739273,0.73000073,36.21766,46.826275,12.609277,-50.13446,34.088856,11.292272,19.116114,12.488912
471,471,Modj_I_01,27.57,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6.g.vcf.gz,Modj_A_31_EKDN240018873-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-15.190532,0.46578744,43.85915,33.9298,13.044463,-35.504585,86.651474,38.233936,11.441591,-50.75398
472,472,Modj_I_02,25.55,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_01_EKDN240018806-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-16.558378,0.40273678,72.86893,23.455406,-24.380205,-165.67827,-112.07451,-33.202477,-47.457928,-50.9629
473,473,Modj_I_04,18.27,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_02_EKDN240018807-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-15.881458,0.30812347,55.055183,16.483389,-16.909058,28.031593,3.9935935,-30.108639,42.948597,25.719498
474,474,Modj_I_05,16.94,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_04_EKDN240018808-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-17.555561,0.43133414,65.724495,36.821606,66.730484,74.17172,58.9368,19.37813,-25.206186,-126.57092
475,475,Modj_I_07,24.56,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_05_EKDN240018809-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-15.0793295,0.62512267,78.08134,20.667557,-11.49528,-155.58438,-101.25748,-11.779426,-62.217033,6.094147
476,476,Modj_I_08,19.87,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_07_EKDN240018810-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-17.189882,0.4694516,62.02151,37.77495,-0.9359259,-35.834293,-28.886808,-20.506577,1.278172,-5.86613
477,477,Modj_I_09,36.41,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_08_EKDN240018811-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-16.530064,0.53962344,67.40448,36.116306,12.11399,5.54225,17.885914,-19.843613,48.9313,52.331562
478,478,Modj_I_10,23.84,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_09_EKDN240018812-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-16.597464,0.5371391,62.56024,40.91239,66.44362,58.02961,44.404102,21.20292,-21.944962,-114.36468
479,479,Modj_I_25,16.9,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_10_EKDN240018813-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-14.550955,0.7593604,77.69444,25.265747,42.663795,-154.7267,181.36508,-1.3978683,95.56377,3.6878586
480,480,Modj_I_29,10.05,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_25_EKDN240018814-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-18.677212,0.7780816,23.151855,26.071745,-36.583393,-38.635086,-25.019314,6.3298965,12.286406,-35.284275
481,481,Modj_I_31,21.81,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_29_EKDN240018815-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-16.625189,0.49204096,95.7328,16.41262,-43.835064,-149.03847,-109.761406,-15.302599,-3.413253,-22.073887
