index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
454,454,M10,2.08,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M10_EKDN250020069-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG pro trap,01/08/2024,,,-4.6492505,-0.13367888,101.879845,8.744558,-6.092417,28.119083,-38.292313,-17.1384,5.166504,-15.136136
455,455,M12,3.58,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M12_EKDN250020071-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-8.431241,0.2555145,44.63146,18.20968,-33.838745,2.3937867,-21.640844,-8.26446,-32.17205,-3.3420012
456,456,M13,10.3,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M13_merged.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-5.398352,-0.16648091,79.86803,32.188786,-31.123936,-15.410737,5.126932,-11.801452,-60.4536,-17.578209
457,457,M14,9.3,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M14_EKDN250020073-1A_22VGJ7LT4_L8.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG pro trap,01/08/2024,,,-5.1739254,-0.07791048,84.266266,55.888092,-28.795265,28.404825,-40.931793,10.322873,-23.517551,30.967854
458,458,M15,9.34,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M15_EKDN250020074-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-6.681952,0.17132194,65.554504,9.959224,-0.53937864,-13.0574875,-54.75338,-1.8547933,-29.822746,43.552143
459,459,M16,6.54,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M16_EKDN250020075-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,-7.2599144,-0.09223664,74.84669,44.744644,-31.793875,18.162457,32.52848,3.2587862,-43.69694,34.256454
460,450,M18,3.04,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M18_EKDN250020077-1A_22VGJ7LT4_L2.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,BG Pro trap,01/08/2024,,,2148.874,1436.0526,-29.158169,-3.2509768,0.8622089,0.67482126,-0.22387443,-0.047430456,-0.8413902,0.21183698
461,461,M19,5.72,01/07/2025,,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/M19_EKDN250020078-1A_22VGJ7LT4_L7.bam,,Ethiopia,Metehara,Oromia,8.874962,39.919408,,,,ETN,,CDC LT,01/08/2024,,,-6.922702,-0.0039059203,64.17036,18.985344,-38.514435,3.6462667,-70.21226,6.729798,-34.573692,23.968426
462,462,Modj_A_03,18.21,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_03_EKDN240018865-1A_223WLMLT4_L8.g.vcf.gz,Kebr_I_20_EKDN240018805-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.715521,-0.17853974,77.62883,65.36127,-50.60164,-4.9884744,62.09819,30.757349,-38.21539,-0.30080467
463,463,Modj_A_07,12.62,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_07_EKDN240018866-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_03_EKDN240018865-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-6.727562,0.13868424,42.476673,53.371506,-41.964394,-16.662912,60.17293,31.77409,-23.693209,-69.31785
464,464,Modj_A_08,29.45,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_08_EKDN240018867-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_07_EKDN240018866-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.145405,-0.20234706,81.6987,95.77758,-38.520134,72.437965,47.56183,79.54673,-139.89671,-52.6592
465,465,Modj_A_11,12.26,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_04_28.4.24/Modj_A_11_EKDN240018868-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_08_EKDN240018867-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.68864,-0.1526671,74.1185,94.48766,-7.3373747,29.277805,89.02749,0.6848193,-76.86292,-47.067974
466,466,Modj_A_16,20.88,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Modj_A_16.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Modj_A_16.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Modj_A_16.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Modj_A_16.merged.g.vcf.gz,Modj_A_11_EKDN240018868-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-7.263379,0.25281632,70.409256,72.736206,-48.523087,8.607313,-31.723139,1.0537705,48.19927,64.89401
467,467,Modj_A_25,28.02,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_25_EKDN240018870-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_16_EKDN240018869-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-4.0978556,-0.22897296,78.059654,70.30803,-42.732,42.502884,21.005468,23.429707,-48.081512,-41.80651
468,468,Modj_A_26,19.18,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_26_EKDN240018871-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_25_EKDN240018870-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-4.5310683,0.13121733,97.07923,59.52913,-61.378014,-10.423906,68.16402,16.460342,-9.374307,-12.769588
469,469,Modj_A_28,13.04,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_28_EKDN240018872-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_26_EKDN240018871-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-3.70715,0.028264731,94.278755,121.14219,-18.917564,7.5601006,159.5161,-64.86108,-82.88849,-90.22023
470,470,Modj_A_31,11.76,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_A_31_EKDN240018873-1A_223WLMLT4_L8.g.vcf.gz,Modj_A_28_EKDN240018872-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-4.7123966,-0.24907312,96.432076,53.579994,-65.05532,-21.204662,59.796364,-50.917984,-62.917477,-24.221247
471,471,Modj_I_01,27.57,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_01_EKDN240018806-1A_223WLMLT4_L6.g.vcf.gz,Modj_A_31_EKDN240018873-1A_223WLMLT4_L8,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-3.9968588,-0.37292746,86.0136,58.55261,-43.5717,5.9315825,64.92634,-37.032,14.891918,-34.86677
472,472,Modj_I_02,25.55,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_02_EKDN240018807-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_01_EKDN240018806-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-4.997078,-0.20974208,78.1849,84.00629,-38.033615,47.302402,87.47147,54.96842,-158.6684,-56.732845
473,473,Modj_I_04,18.27,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_04_EKDN240018808-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_02_EKDN240018807-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.205827,-0.17335501,79.08181,51.0956,-13.626272,26.436258,-31.921535,8.537873,-19.493744,39.346176
474,474,Modj_I_05,16.94,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_05_EKDN240018809-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_04_EKDN240018808-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.666712,0.25655755,87.25985,79.79662,-50.572815,-17.540882,16.882812,-6.4482164,96.28351,49.801163
475,475,Modj_I_07,24.56,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_07_EKDN240018810-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_05_EKDN240018809-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-6.3172617,-0.2794404,59.5471,74.1054,-22.151934,10.776795,60.094616,82.23578,-93.38616,-84.48554
476,476,Modj_I_08,19.87,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_08_EKDN240018811-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_07_EKDN240018810-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-7.9426093,0.41840932,50.295185,45.529884,-33.84207,25.086884,14.010848,-22.702976,-29.387499,16.644093
477,477,Modj_I_09,36.41,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_09_EKDN240018812-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_08_EKDN240018811-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.3482127,-0.28948212,78.85026,75.37112,-45.854954,30.35182,1.3782926,8.980893,8.030418,42.701454
478,478,Modj_I_10,23.84,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_10_EKDN240018813-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_09_EKDN240018812-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-4.617595,-0.10517739,95.99754,84.696655,-50.304638,-20.959188,17.316376,-17.019453,85.59655,42.41073
479,479,Modj_I_25,16.9,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_25_EKDN240018814-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_10_EKDN240018813-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-4.78611,-0.14775498,88.53192,111.0403,-44.938934,-19.680662,157.01003,-32.373154,-61.175327,-100.2986
480,480,Modj_I_29,10.05,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_29_EKDN240018815-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_25_EKDN240018814-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-6.8079,0.1075658,96.65597,26.870674,-26.379396,36.786606,-1.7780356,-1.4697013,-48.30723,-19.533401
481,481,Modj_I_31,21.81,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_01_25.4.24/Modj_I_31_EKDN240018823-1A_223WLMLT4_L6.g.vcf.gz,Modj_I_29_EKDN240018815-1A_223WLMLT4_L6,Ethiopia,Modjo,Oromia,8.598811,39.119852,1.0,1.0,Western Ethiopia,ETN,Horn of Africa & Yemen,larvae,01/01/2023,collections between 2021-2023,,-5.4776726,-0.38142464,70.41938,98.528915,-22.346786,65.65721,39.723515,67.886086,-155.68695,-53.82323
482,482,MuzSud233,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/MuzSud233_EKDN230027296-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/MuzSud233_EKDN230027296-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/MuzSud233_EKDN230027296-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/MuzSud233_EKDN230027296-1A_HHGLMDSX7_L3.g.vcf.gz,MuzSud233,Sudan,PortSudan,RedSea,19.6387626,37.1906463,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,PSC,05/02/2023,collections between 2021-2023,,-13.184203,0.9957904,-75.64223,8.396108,-2.2002556,-14.803322,-4.131773,-17.017553,-3.8601325,-11.117444
